Restaurant_ID,Restaurant_Name,Country Code,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
664,Noshh,1,Noida,"Shop 31, Ashirwaad Complex, Opposite Pathways School, Sector 104 , Noida",Sector 110,"Sector 110, Noida",77.36621249,28.53921168,North Indian,850,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,56
665,Not Just Dilli,1,Noida,"Food Court, Logix City Centre, Sector 32, Near Sector 33, Noida",Sector 33,"Sector 33, Noida",77.3536634,28.5743086,Street Food,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,15
666,NS Punjabi Swad,1,Noida,"Opposite Shani Mandir, Aghapur Villlage, Sector 41, Noida",Sector 41,"Sector 41, Noida",0,0,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
667,NSD Resto Bar & Kitchen,1,Noida,"D-2C, Basement Level, Sector 18 Market, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32406242,28.57151907,"North Indian, Chinese, Continental",1000,Indian Rupees(Rs.),Yes,No,No,No,3,2.6,Orange,Average,19
668,Nukkad Bites,1,Noida,"Shop K2 -K5, 2nd Floor, Spice World Mall, Sector 25A, Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",77.3373249,28.5835794,"North Indian, South Indian, Bakery, Beverages",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
669,Oh Buoy,1,Noida,"Plot E-94, Near HCL Office, Sector 125, Noida",Sector 125,"Sector 125, Noida",77.3323527,28.5486721,"Mexican, Italian, Fast Food",550,Indian Rupees(Rs.),No,No,No,No,2,3.4,Orange,Average,55
670,Oh Buoy,1,Noida,"Near DLF Building, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.37002995,28.62392171,Chinese,650,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,50
671,Oh Buoy - Flying Fox,1,Noida,"Near Supertech Building, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.381653,28.519906,"Chinese, Fast Food",500,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,7
672,Oh My Scoop!,1,Noida,"Shop 24, Block D-9A Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.3283169,28.57453721,"Ice Cream, Beverages",200,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,23
673,Oh So Stoned!,1,Noida,"4th Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.3210394,28.56800461,Desserts,250,Indian Rupees(Rs.),No,No,No,No,1,4.5,Dark Green,Excellent,324
674,Old Tehrii Cafe & Lounge,1,Noida,"C-20, Ground Floor, Assotech 1, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.35519834,28.61451253,"North Indian, Chinese, Cafe",1500,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,13
675,Olive Kitchen,1,Noida,"82/2, F Block Market, Near INP School, Sector 20, Noida",Sector 20,"Sector 20, Noida",77.3332052,28.5838546,"North Indian, Chinese",500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,17
676,Om Bikaner Sweets,1,Noida,"Ashirwad Complex, Sector 53, Noida",Sector 53,"Sector 53, Noida",77.3627249,28.5866387,Mithai,150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
677,Om Sweets Caterers & Bakery,1,Noida,"SKI, V.D.S Market, Sector 93, Noida",Sector 93,"Sector 93, Noida",77.3881327,28.5249223,"Mithai, Bakery",150,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
678,Open Kitchen,1,Noida,"Shop 54, Block 1, Ganga Shopping Complex, Sector 29, Noida",Sector 29,"Sector 29, Noida",77.3353589,28.5672923,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3,Orange,Average,12
679,Otik Cake Shop,1,Noida,"63-C, 134-B, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.3648332,28.5971027,"Bakery, Desserts, Fast Food, North Indian",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,105
680,Otik Hotshop,1,Noida,"63, C-134/B, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.3648332,28.5971027,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,147
681,Our Story Bistro & Tea Room,1,Noida,"G-38, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32361533,28.56914297,"Cafe, Italian, Continental, Desserts",1000,Indian Rupees(Rs.),Yes,No,No,No,3,3.9,Yellow,Good,320
682,Ovenstory Pizza,1,Noida,"Sector 41, Noida",Sector 41,"Sector 41, Noida",77.366334,28.565118,"Pizza, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,26
683,Owlcity,1,Noida,"Sector 19, Noida",Sector 19,"Sector 19, Noida",77.328028,28.577975,Fast Food,400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,165
684,Paatra - Jaypee Greens,1,Noida,"Jaypee Greens Golf & Spa Resort, G Block, Surajpur, Noida","Jaypee Greens Golf & Spa Resort, Surajpur","Jaypee Greens Golf & Spa Resort, Surajpur, Noida",77.5181394,28.4697021,North Indian,3500,Indian Rupees(Rs.),Yes,No,No,No,4,3.5,Yellow,Good,79
685,Paco Meals,1,Noida,"Sector 51, Noida",Sector 51,"Sector 51, Noida",77.3674796,28.5582143,"North Indian, Chinese, Fast Food",150,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11
686,Paddy's Cafe,1,Noida,"J-3, 1st Floor, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32465636,28.5682225,Cafe,800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.7,Yellow,Good,302
687,Pan Asian Noodles,1,Noida,"Food Court, Spice World Mall, Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",77.3409762,28.5863106,Chinese,550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
688,Parul's Cooking Hub,1,Noida,"F-28,483, Windsor Green, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3620969,28.5708889,North Indian,450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
689,Pearls Regency,1,Noida,"R-253, Block I, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29","Ganga Shopping Complex, Sector 29, Noida",77.3352723,28.5674286,"North Indian, Chinese, Thai",1200,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,330
690,Peniel Restaurant,1,Noida,"Near Jaypee Hospital, Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3712923,28.5164659,South Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3
691,Peshawari Delux Restaurant,1,Noida,"C Block Market, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.361974,28.5689197,"North Indian, Chinese",700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,52
692,Pichli Gali,1,Noida,"Shop 3, RN 37, B Block Market, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3701709,28.6193448,"North Indian, Chinese, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
693,Pihu's Cafe,1,Noida,"A 108, B Block, Sector 58, Noida",Sector 58,"Sector 58, Noida",0,0,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
694,Pind Balluchi,1,Noida,"K Shri Plaza, Main Road Hazipur Village, Opposite Pathways School, Sector 104, Near Sector 110, Noida",Sector 110,"Sector 110, Noida",77.36554932,28.53949767,"Biryani, North Indian, Mughlai",1000,Indian Rupees(Rs.),No,Yes,No,No,3,2.6,Orange,Average,26
695,Pind Balluchi,1,Noida,"Shop 215, 2nd Floor, Logix City Centre Mall, Sector 34, Noida",Sector 34,"Sector 34, Noida",77.3536634,28.5743086,"North Indian, Chinese, Mughlai",900,Indian Rupees(Rs.),Yes,No,No,No,2,2.9,Orange,Average,7
696,Pind Balluchi,1,Noida,"The Great India Place Mall, Sector 38-A, Near Sector 38, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3253979,28.5671588,"North Indian, Mughlai",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,793
697,Pirates of Grill,1,Noida,"C-417, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32097905,28.56646341,"North Indian, Continental, Mughlai, Asian",1800,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,749
698,Pita Pit,1,Noida,"FC 12A, 3rd Floor, Logix City Center, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3536634,28.5743086,"Healthy Food, Salad",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.6,Yellow,Good,20
699,Pitstop,1,Noida,"Glued Reloaded, Dynamic House, Opposite Petrol Pump, Dadri Main Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3609755,28.5615028,"North Indian, Mughlai, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,2
700,Pizza Hut,1,Noida,"3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32057907,28.56737005,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.9,Yellow,Good,173
701,Pizza Hut,1,Noida,"1st Floor, Garden Galleria, Sector 38, Noida","Gardens Galleria, Sector 38 Noida","Gardens Galleria, Sector 38 Noida, Noida",77.3215389,28.5648218,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,0,White,Not rated,0
702,Pizza Hut,1,Noida,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida","Logix City Centre, Sector 32, Noida, Noida",77.3535737,28.5743001,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,2.6,Orange,Average,7
703,Pizza Hut,1,Noida,"C-25, Stellar IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3625455,28.6127995,"Italian, Pizza",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.1,Orange,Average,147
704,Pizza Hut,1,Noida,"Ground Floor, Spice World Mall, Sector 25-A, Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",77.3413131,28.5864102,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.4,Orange,Average,144
705,Pizza Hut,1,Noida,"Ground Floor, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.36484054,28.5973425,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.3,Orange,Average,113
706,Pizza Hut,1,Noida,"The Great India Place Mall, Sector 38 A, Noida, Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3255133,28.5672492,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,No,No,No,3,3.7,Yellow,Good,189
707,Pizza Hut Delivery,1,Noida,"Shop A-4, Block A-3, Main Market, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.38736574,28.53397527,"Italian, Pizza",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,94
708,Pizza Hut Delivery,1,Noida,"5-10 & 12, Parsvanath Plaza, G Block, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.328325,28.5775482,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,62
709,Pizza Hut Delivery,1,Noida,"B-1/32, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3620973,28.5703849,"Italian, Pizza, Fast Food",800,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,173
710,Pizza Junction,1,Noida,"Shop 3, C 134 B, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.36474722,28.59716667,"Fast Food, Pizza",550,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
711,Pizza Key,1,Noida,"Near Sri Ram School, Sector 135, Near Sector 132, Noida",Sector 132,"Sector 132, Noida",77.3734774,28.5161937,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,3
712,PizzaExpress,1,Noida,"3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.3204748,28.56648549,"Italian, Pizza",1600,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.9,Yellow,Good,366
713,Platefull,1,Noida,"A-18, A Block Commercial Market, Sector 44, Noida",Sector 44,"Sector 44, Noida",77.3323268,28.5579734,"North Indian, Chinese",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,18
714,Platters,1,Noida,"Shop 1, Tulip Mall, Near HDFC Bank, Sector 48, Noida","Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida, Noida",77.3673216,28.5579297,"North Indian, Chinese",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
715,Popular Cakery,1,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32499767,28.56978752,"Bakery, Desserts, Fast Food",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.9,Yellow,Good,250
716,Prerna Family Restaurant,1,Noida,"Main Road, I Block Market, Near Bank of India, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.3449071,28.5990864,"North Indian, Chinese",450,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
717,Prime Bakery,1,Noida,"Shop 4, Skytech Matrott, Sector 76, Near Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3864967,28.5709428,"Bakery, Mithai",300,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11
718,ProFit Kitchen,1,Noida,"Opposite Shani Mandir, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.3592512,28.5614308,Healthy Food,600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,21
719,PS Wah Bhai Wah,1,Noida,"B-1/6, Ground Floor, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32570108,28.57088023,"North Indian, Chinese",700,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,89
720,Public Cafe,1,Noida,"G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.3261812,28.56993416,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.1,Red,Poor,74
721,Public Cafe,1,Noida,"Shop 29, D Block Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.32841983,28.57439941,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,13
722,Public Cafe,1,Noida,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,"Sector 41, Noida",77.35881027,28.56145334,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.5,Orange,Average,13
723,Public Cafe,1,Noida,"2, Shopping Planet, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.373221,28.5556159,"Fast Food, Beverages",450,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,7
724,Punjabi By Nature,1,Noida,"P-19, Sector 18, Noida",Sector 18,"Sector 18, Noida",77.32484244,28.56900605,"North Indian, Mughlai",2000,Indian Rupees(Rs.),Yes,Yes,No,No,4,3.7,Yellow,Good,770
725,Punjabi By Nature Quickie,1,Noida,"D-424/425, 3rd Floor, DLF Mall of India, Sector 18, Noida","DLF Mall of India, Sector 18,  Noida","DLF Mall of India, Sector 18,  Noida, Noida",77.32142698,28.5676545,"North Indian, Mughlai",1100,Indian Rupees(Rs.),Yes,No,No,No,3,3.4,Orange,Average,120
726,Punjabi Chaska,1,Noida,"1, Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,"Sector 48, Noida",77.3681581,28.5571046,"North Indian, Mughlai, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,27
727,Punjabi Dhaba 61,1,Noida,"8, Food Court, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.3649169,28.5971298,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,2.6,Orange,Average,75
728,Punjabi Pakwaan,1,Noida,"Shop 39 & 40, L-93-A, Sector 11, Noida",Sector 11,"Sector 11, Noida",77.3357155,28.5977441,"North Indian, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.3,Orange,Average,34
729,Punjabi Pakwaan,1,Noida,"Supertech Emerald Club, Plot 4, Sector 93-A, Near Sector 93, Noida",Sector 93,"Sector 93, Noida",77.38255,28.5200799,"North Indian, Mughlai, Chinese",800,Indian Rupees(Rs.),Yes,Yes,No,No,2,3.1,Orange,Average,45
730,Punjabi Pakwaan,1,Noida,"153, Ground Floor, Supertech Shopprix Mall, Sector 61, Noida","Supertech Shopprix Mall, Sector 61","Supertech Shopprix Mall, Sector 61, Noida",77.364878,28.5971518,"North Indian, Mughlai",1200,Indian Rupees(Rs.),Yes,Yes,No,No,3,3,Orange,Average,120
731,Punjabi Tadka,1,Noida,"B Block Market, Behind Mother Dairy, Sector 34, Noida",Sector 34,"Sector 34, Noida",77.360356,28.583684,"North Indian, Mughlai",450,Indian Rupees(Rs.),No,Yes,No,No,1,3.7,Yellow,Good,70
732,Punjabi Zaika,1,Noida,"B-2, Sector 10, Noida",Sector 10,"Sector 10, Noida",77.3303336,28.5878866,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
733,Quick Grabs,1,Noida,"Shop 13, UG, Amrapali Sapphire Shopping Complex, Sector 45, Noida",Sector 45,"Sector 45, Noida",77.3440629,28.5489246,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,80
734,R Cafe,1,Noida,"Near Indian National Public School, Sector 20, Noida",Sector 20,"Sector 20, Noida",0,0,South Indian,400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,5
735,R.I.P Cafe & Lounge,1,Noida,"B-1/61, Central Market, Sector 50, Noida",Sector 50,"Sector 50, Noida",77.362497,28.5699968,Cafe,700,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,203
736,Radha Rani Bakery,1,Noida,"A-5, Iskcon Temple, Opposite NTPC, Sector 33, Noida",Sector 33,"Sector 33, Noida",77.3502339,28.5865079,"Bakery, Desserts",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
737,Radhey Foodz,1,Noida,"Shop 11, Main Sharma Market, Near New Shiv Mandir, G.B.Nagar, Sector 31, Noida",Sector 31,"Sector 31, Noida",77.346491,28.576754,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4
738,Raghav Ki Rasoi,1,Noida,"Z 148, Main Road, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3441147,28.5982082,"North Indian, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,0,White,Not rated,0
739,Raging Bull - The Spicy Punch,1,Noida,"Sector 51, Noida",Sector 51,"Sector 51, Noida",0,0,"Mexican, Italian",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
740,Rajan Foods Corner,1,Noida,"B-97, Shop 4, Sector 15, Noida",Sector 15,"Sector 15, Noida",77.3102284,28.5822693,North Indian,300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
741,Rajwana Foods,1,Noida,"Opposite Samsung Building, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3634824,28.6131696,"North Indian, Chinese",300,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
742,Rana Dhaba,1,Noida,"G 39/A, Near Axis Bank ATM, Sector 22, Noida",Sector 22,"Sector 22, Noida",77.349942,28.5979022,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,0
743,Rasoi Dil Se,1,Noida,"B-40/B-3, Near Canara Bank, Sector 1, Noida",Sector 1,"Sector 1, Noida",77.31409,28.5891934,"North Indian, Chinese, Continental",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2
744,Rasoi E Punjab,1,Noida,"304, Food Court, Spice World Mall, Sector 25 A, Near Sector 25, Noida","Spice World Mall, Sector 25","Spice World Mall, Sector 25, Noida",77.3404494,28.5854737,North Indian,500,Indian Rupees(Rs.),No,No,No,No,2,2.6,Orange,Average,32
745,Rasoi99,1,Noida,"Gautam Buddh Nagar, Block C, Behind Fortis Hospital, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3705298,28.6197372,"North Indian, Chinese",800,Indian Rupees(Rs.),No,Yes,No,No,2,3.2,Orange,Average,10
746,Red Capsicum,1,Noida,"B-7, Sector 110, Noida",Sector 110,"Sector 110, Noida",77.386751,28.533164,North Indian,500,Indian Rupees(Rs.),No,Yes,No,No,2,2.6,Orange,Average,25
747,Red Chilli,1,Noida,"H-Block Market, Near Shiv Mandir, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3343957,28.5940266,"North Indian, Chinese, Mughlai",500,Indian Rupees(Rs.),No,No,No,No,2,0,White,Not rated,1
748,Reena Restaurant,1,Noida,"Dharam Market, Behind Sab Mall, Atta Market, Sector 27, Noida",Sector 27,"Sector 27, Noida",77.3242109,28.5736246,"Chinese, South Indian, North Indian",400,Indian Rupees(Rs.),No,No,No,No,1,3.5,Yellow,Good,57
749,Reena Restaurant,1,Noida,"B-1/23, Sector 51, Noida",Sector 51,"Sector 51, Noida",77.3624558,28.5782751,"North Indian, Chinese, South Indian",350,Indian Rupees(Rs.),No,No,No,No,1,2.7,Orange,Average,9
750,Rendezvous Adda,1,Noida,"Shop H 17-27,  Near Sahara India LTD, Sector 11, Noida",Sector 11,"Sector 11, Noida",0,0,"North Indian, Bengali",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
751,Republic of Chicken,1,Noida,"17, Jalvayu Vihar Shopping Complex, Sector 25, Noida",Sector 25,"Sector 25, Noida",77.3382691,28.5844243,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,37
752,Republic of Chicken,1,Noida,"JM Orchid Market, Sector 76, Near Sector 50, Noida",Sector 50,"Sector 50, Noida",77.3852409,28.5694797,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
753,Republic of Chicken,1,Noida,"15, B Block 9/2, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3704489,28.6196711,"Raw Meats, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,17
754,Republic's @ Dhaba,1,Noida,"KT-08, Food Court, Steller IT Park, Sector 62, Noida",Sector 62,"Sector 62, Noida",77.3625455,28.6127995,"North Indian, Street Food",750,Indian Rupees(Rs.),No,No,No,No,2,2.9,Orange,Average,56
755,Right for Night,1,Noida,"Sector 60, Noida",Sector 60,"Sector 60, Noida",0,0,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0
756,Ristorante Prego,1,Noida,"323, 3rd Floor, The Great India Place Mall, Sector 38-A, Near Sector 38, Noida","The Great India Place, Sector 38","The Great India Place, Sector 38, Noida",77.3253979,28.5671588,Italian,1200,Indian Rupees(Rs.),Yes,No,No,No,3,3.1,Orange,Average,372
757,Riyaz Biryani Corner,1,Noida,"29, Block X, 1A, Sector 12 Market, Sector 12, Noida",Sector 12,"Sector 12, Noida",77.3381282,28.5973644,Biryani,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
758,Robins Sweets & Restaurant,1,Noida,"C-136, Gautam Budh Nagar, Sector 10, Noida",Sector 10,"Sector 10, Noida",77.3323864,28.5914816,North Indian,350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,1
